grant_id,title,abstract,funder,status,amount_gbp,start_date,end_date,source_url
C0955A07-EC72-459E-9594-01888FC4795E,Mapping the chemistry of phosphorus-containing analogues of urea. From fundamental chemistry to high-performance compounds and materials.,"The isolobal analogy is frequently invoked to draw comparisons between the fundamental chemistry of small inorganic molecules and more established organic species. For example, the diagonal relationship between a methine fragment (C-H) and phosphorous has led to the latter being nicknamed a &quot;carbon-copy&quot;. This has resulted in extensive chemistry aimed at developing phosphorus-containing analogues of organic molecules such as phospha-alkenes (RP=PR) and -alkynes (PCR), amongst many other examples. However, an isolobal relationship does not imply that phosphorus-containing congeners of specific organic molecules can be readily synthesized. In fact, the synthesis of relatively simple molecules where a C-H unit, or even an isoelectronic element such as nitrogen, has been replaced by a phosphorus atom still represents a significant technical and intellectual challenge. In this regard synthetic inorganic chemistry lags far behind organic synthesis.

As a case in point, while urea was first synthetically isolated in 1829, it was not until late 2013 that our research group succeeded in the isolation of a phosphorus analogue, phosphinecarboxamide. Considering the importance of urea as a chemical feedstock, we propose to utilize this heavier analogue (and other related species) for the synthesis of novel molecules and solids. This is a completely new approach to organophosphorus compounds which, while inherently risky, has the potential to generate fascinating new species that are related to those derived from urea, but that have fundamentally different chemical and physical properties. 

Current methods for the synthesis of phosphorus-containing chemicals (employed, for example, in pharmaceuticals and specialty chemicals such as photo-initiators) require the use of phosphorus (III) chloride as a feedstock. While such processes currently represent the industrial state-of-the-art, the use of alternative non-toxic precursors remains a highly desirable objective. Alternative strategies to organophosphorus compounds based on the chemical activation of white phosphorus are possible (and well-documented in the literature), however such transformations are often marred by low selectivities or require multiple subsequent manipulations to be competitive with industrial processes. Moreover, white phosphorus is itself highly pyrophoric and dangerous to manipulate. The risks associated with these precursors make the identification of novel phosphorus-atom feedstocks highly desirable.

We propose to develop the chemistry of a new class of phosphorus-containing small molecules that are accessible using red phosphorus, a non-pyrophoric allotrope of the element. Ultimately, this will allow us to reduce the safety risks typically encountered when manipulating conventional precursors for the synthesis of specialty chemicals. Building on recent breakthroughs in our laboratory, we will explore the chemistry of the 2-phosphaethynolate anion and phosphinecarboxamide, two novel phosphorus-containing analogues of otherwise ubiquitous chemicals (the cyanate ion and urea, respectively). Our ultimate goal is to access novel molecular, supramolecular and polymeric species with potential applications in catalysis, chemical sensing and materials chemistry. This proposal represents an entirely novel approach to the development of phosphorus-containing molecules and solids of enormous potential societal and economic impact.",Research Grant,Closed,0,,,https://gtr.ukri.org/projects?ref=C0955A07-EC72-459E-9594-01888FC4795E
C0A2438E-7310-4A33-A22B-002189C5267A,OSI - One Step Interconnect for Thin Film PV Modules,"The purpose of this project is to use a novel cell interconnect process to enable perovskite based semi-transparent Photovoltaic (PV) modules with non-standard dimensions for Building Integrated Photovoltaics (windows of high rise buildings), flexible PV modules using the material CIGS or for industrial roofs, and conventional thin film PV modules (CIGS/CdTe). In this project, the interconnect is achieved using a new laser ablation/inkjet process that works at speeds of up to 3m/sec. The sales target for this new process is &gt;$10M per annum with attractive ongoing sales of specialist inks. The project will dramatically changes the way PV modules are manufactured reducing complexity and cost of manufacture, with flow on savings to customers and increased uptake of solar technologies which will offset fossil fuel demand, decreasing GHG emissions and increasing security of energy supply in the UK.",Collaborative R&D,Closed,0,,,https://gtr.ukri.org/projects?ref=C0A2438E-7310-4A33-A22B-002189C5267A
C0B26C32-932E-4CDD-9764-015395AC9C93,Analysing the decline in the British Coronary Heart Disease epidemic,"Death rates for coronary heart disease (CHD) in the UK have halved since 1980, but CHD is still the commonest cause of death. The decrease since 1980 may be because fewer people now get CHD in the first place, or because more people survive after experiencing CHD, or both. If fewer people now get CHD, this may be due to changes in risk factors in the population (for example, fewer people now smoke). If survival after CHD is better, it will mainly be due to more effective treatment by hospitals or by family doctors, or both. Since 2000, the National Health Service has greatly increased its expenditure on CHD, and the UK spends more per head than any other European country. However most of the spending increase has been concentrated on facilities for people in hospital with CHD. It is therefore important that we understand the main reasons why CHD has fallen in the last two decades. Then government departments will be able to make informed choices about how they best allocate future expenditure, to bring about further decreases in deaths due to CHD. We will analyse three data sets; (i) the British Regional Heart Study which has followed up over 7000 British men for 25 years; (ii) the General Practice Research Database (and the similar THIN database), which has captured computer-recorded information on patients from hundreds of general practices since 1990, and (iii) the Health Survey for England (HSE), which surveys about 19,000 people every year, and in 1994, 1998 and 2003 concentrated on issues concerning cardiovascular disease. From these studies, we will describe trends in heart disease rates, in risk factors, treatment rates, and survival rates after heart disease. Using a computer model called IMPACT, we will then estimate the contribution of changes in risk factors, and increases in treatment, in decreasing the CHD epidemic. We will work with the National Heart Forum, a well-established and influential advocacy group concerning government health policy, to help guide our analysis, and to disseminate our findings.",Research Grant,Closed,0,,,https://gtr.ukri.org/projects?ref=C0B26C32-932E-4CDD-9764-015395AC9C93
C0CDCD36-A86D-4B48-8249-00129A8D6366,Requirement Evaluation of CAV Location Performance and Platform Development (RECAPD),"Location and sensing are two important components for Connected and Autonomous Vehicles (CAVs). Sensing techniques using LiDAR, camera, radar have limitations when driving environments change due to bad weather conditions. The mass-market location techniques utilising GNSS, dead reckoning are currently unable to meet the required CAV location performance such as accuracy, availability, robustness. RECAPD will focus on the R&amp;D of affordable new location solutions through identification of location issues on a mix of UK roads using defined CAV location parameters as major indicators. An advanced survey vehicle capable of delivering high-rate centimetre positioning accuracy will be utilised to produce &quot;ground truth&quot; trajectories for assessing the performance of different combinations of potential CAV location sensors. A new CAV location platform that is empowered with the latest processing engine capable of smartly switching among different location solutions according to CAV environments will be developed. It will use the existing national geospatial infrastructure, GNSS carrier-phase signals, inertial data, embedded low-cost beacons (RFID), etc., for the provision of a ubiquitous location solution. The consortium will also work with RECAPD end users for its market opportunities.",Feasibility Studies,Closed,0,,,https://gtr.ukri.org/projects?ref=C0CDCD36-A86D-4B48-8249-00129A8D6366
C10D98F1-F9B3-4BB9-8390-01DBEC2E1D43,Rapid-Transfer Dynamic Nuclear Polarization,"Nuclear magnetic resonance (NMR) is a powerful method that probes the structure and dynamics of small and large molecules. NMR is also at the heart of magnetic resonance imaging (MRI). In both cases the signal arises from nuclear spins, which can be pictured as tiny magnets. These nuclear magnets can be aligned in an external magnetic field, but because they are so weak, the net alignment in a typical magnetic field is extremely small, and on average only 1 in 100 000 spins is aligned. The signal in magnetic resonance is obtained by sending and receiving radio-frequency waves to and from the nuclei, but only the aligned spins contribute to the signal. 

Using a method referred to as hyperpolarization, it is possible to increase the alignment, or the fraction of spins that contribute to the signal, by orders of magnitude. In one method, referred to as dissolution-dynamic nuclear polarization (D-DNP), a sample containing a molecule of interest is hyperpolarized in a device called polarizer. In the polarizer the sample is kept in a magnetic field of several Tesla at a temperature of 1 Kelvin. Free electrons present in the sample also act as little magnets, and they are about 700 times more magnetic than protons. The electron alignment can be transferred to the nuclei using microwave irradiation. The material is then dissolved using a jet of hot solvent, propelled by helium gas, and the signal is recorded in a secondary apparatus which can be an MRI scanner or a liquid-state NMR spectrometer. Signal enhancements of more than 10 000 are achieved on small metabolite molecules like pyruvate, an important imaging agent in cancer research.

While D-DNP is already a powerful technology, serious disadvantages are associated with the dissolution procedure. For spectroscopic applications, the transfer of the dissolved material to the secondary apparatus takes several seconds, and the propulsion of the sample with helium gas causes foaming in particular for biomolecules. During the transfer time the nuclei loose their alignment - often most of the alignment is already lost by the time a spectrum is recorded. The procedure is also not scalable towards small volumes, as a minimum of 3 mL of hot solvent is needed to prevent freezing of the solvent in the cold regions of the polarizer. Lastly the procedure is not very robust and difficult to automate.

Our preliminary research that underpins this grant application shows that it is possible to transfer the polarized sample in the solid state while keeping most of the nuclei aligned. In our prototype apparatus the hyperpolarized sample is located in a Teflon capsule that is shot from the polarizer to the secondary magnet within 200 ms, and a signal enhancement of 16000 is obtained. This new scheme addresses all the above mentioned issues: The transfer is fast, foaming can be avoided, and the method is scalable towards small volumes.

Within this grant application we will establish the scope of the new technology by optimizing the transfer, and by quantifying the alignment loss for a range of relevant samples. We will capitalize on the new methodological approach and seek to develop dissolution-DNP into a technology that can quickly generate and reveal structural information of a broad range of small and large molecules, with greatly increased sensitivity. 

The new approach in addition offers benefits for the hyperpolarization of substrates for clinical applications. For example the new dissolution method can yield solutions with larger concentrations, giving better contrast in MRI, and the geometry of the apparatus facilitates cross-polarization, a technology by which nuclei can be more strongly polarized in shorter time. Both these improvements can ultimately lead to more accurate images of cancerous tissue in clinical studies.",Fellowship,Closed,0,,,https://gtr.ukri.org/projects?ref=C10D98F1-F9B3-4BB9-8390-01DBEC2E1D43
C14969E0-7BF8-4219-94E4-0116B8822196,People's Trust: A Survey-based Experiment,"Abstracts are not currently available in GtR for all funded research. This is normally because the abstract was not required at the time of proposal submission, but may be because it included sensitive information such as personal details.",Research Grant,Closed,0,,,https://gtr.ukri.org/projects?ref=C14969E0-7BF8-4219-94E4-0116B8822196
C15B5502-F16E-4EC7-BE95-012FF2B55481,Manipulating the chemosynthetic and photosynthetic support of river food webs,"We are probably all familiar with the basic principle that life on earth is reliant on primary production i.e. photosynthetic plants driven by energy from the sun. There was a great deal of interest in 1977 when images of bizarre 6ft tubeworms and giant clams came up from the depths of the Pacific to reveal significant production, indeed whole communities reliant upon chemical energy (chemosynthesis). Few, if any, would suspect that such chemosynthetic life may be significant in the classic chalk rivers of southern England. However, a fortuitous finding, as part of a wider NERC LOCAR project into the ecological significance of river water and groundwater exchange, suggests that this is the case. We measured the stable carbon isotope values of common aquatic invertebrates (small crustacea and insects) and their putative food sources in one of our focal model systems (the River Lambourn) because we can use stable isotopes to trace energy sources and fluxes through food webs. Whereas the values for small shrimps and blackfly larvae reflected that of the dominant photosynthetic production, the cased larvae of the common caddisflies were distinctly different. Remarkably, such isotope values characterise an input of methane-derived carbon and our calculations suggest that the caddisflies were receiving a 20-25 % chemosynthetic carbon 'subsidy'. Freshwater may comprise only 3% of the Earth's total water, and rivers a vanishingly small percentage of that, yet it is this tiny percentage with which we think we are most familiar, and upon which we rely in our everyday lives. Our earlier research suggests we do not know as much about the processes in rivers as we first thought; a completely novel source of carbon, in effect, fuelling life in the river. Of course, methane is a powerful greenhouse gas and the more we know about how it is produced and cycled in the environment, the better. These first findings prompted us to examine the relative proportion of chemosynthetic to photosynthetic production under simple conditions in the laboratory and we showed that chemosynthesis was indeed a significant source of energy; around 6% but with the potential to be higher under natural conditions. What we need to do now is to scale up these simple measurements in the laboratory to realistic field-trials in which we can manipulate both the amount of methane and sunlight. Then we can map the stable isotope 'patterns' we see in the insects directly onto the processes which we hypothesised were the drivers of that pattern and close this knowledge gap. At the River Laboratory of the Freshwater Biological Association, there are a number of stream channels which we can use as the basis for our experimentation, although we will need to modify those to our specific requirements. The channels are fed with water from the R Frome which we have previously found to have the highest summer concentration of methane, ideal for our experiments. In a series of experiments, we will manipulate methane concentration, sunlight and animal numbers, while measuring concurrent photosynthetic and chemosynthetic production. If we can demonstrate that the whole food web, including the plants, are ultimately affected by methane cycling, then our first calculations of the importance of methane subsidy (20-25%) are underestimates, and chemosynthetic production is even more important to the life in these rivers. In summary, we will combine the traditional river ecology expertise of Hildrew and Woodward, with the stable isotope expertise of Grey, and gas and nutrient cycling expertise of Trimmer in a new collaboration to re-appraise how productivity in our rivers is governed.",Research Grant,Closed,0,,,https://gtr.ukri.org/projects?ref=C15B5502-F16E-4EC7-BE95-012FF2B55481
C15DCE18-9973-4B65-A00C-005D1EC0E40C,"Smart control room for construction industry, powered by 3D AI","Construction is a $12Tn industry suffering from very low productivity and digitization. This results in major delays and cost-overruns to be the norm, wasting $5Tn annually. 

In 2018, we identified the lack of real-time visibility on construction progress and performance to be a key
problem. The manual reporting process means decisions made based on intuition as opposed to actionable insights and risks/issues managed with significant delay, resulting in major rework, low productivity and compounding risks.

Last year, the Contilio and Imperial College London (ICL) partnership was awarded a significant Innovate UK R&amp;D grant through the &quot;transforming construction&quot; challenge to tackle this key problem. Through application of cutting-edge technology, we have successfully developed an AI-based software for automating the broken construction
progress and performance, thus, helping deliver construction and infrastructure projects on-time, on-budget and with significantly enhanced productivity and reliability. We have also conducted state of the art research into computer vision and deep learning methods for the Built environment.

Building on the successful momentum of last year's grant, this project will further advance Contilio's 3D deep learning technology, conduct state-of-the-art research, and develop a complementary software module. We will develop a scalable and automated data labelling approach for 3D deep learning applications in the built environment and create an AI-based software prototype that fully automates the construction quality and certification processes. We will compare different data collection technology to evaluate whether low cost camera outputs could be used to collect reliable quality site data. We
also will investigate the use of Scan-to-BIM methods, contributing significantly to the creation of smart and structured digital twins.

This project is conducted by Contilio, a fast-growing construction tech startup based out of London and Imperial College London's Department of Computing and Department of Civil and Environmental Engineering with the support of multiple industry partners. It is aligned with the objectives of the UK Government Construction Strategy and ties into the overall BIM process.",Collaborative R&D,Closed,0,,,https://gtr.ukri.org/projects?ref=C15DCE18-9973-4B65-A00C-005D1EC0E40C
C1611458-9FED-4910-8BD5-017866260BFE,"Historicising and reconnecting rural community: black presences and the legacies of slavery and colonialism in rural Britain, c.1600-1939","The conventional image of the English country house is one of luxury and splendour and forms part of a wider rural idyll central to ideas of British identity and rural community. This project aims to unpack such conventions by reviewing evidence from a range of sources and disciplines of the historical impacts of slavery and colonialism on the British countryside, including evidence on black lives and their integration into rural society. It also seeks to examine the social dynamics surrounding the production and reception of such histories and to develop further opportunities for engagement with them. Collective notions of identity, expressed as community, are important frames for both rural and black groups. However, as appeals to community can be used to separate as well as connect people this project aims to understand how the term is used in historical and contemporary contexts and the material effects of its deployment. Knowledge of these historical presences, connections and legacies in rural Britain is patchy, and sites in the eastern part of the country have been especially neglected.

There are three main elements to the project. Firstly a review of academic, agency and third sector literature on: a) histories both of black and ethnic minority presences and of slavery and colonialism in rural Britain, c.1600-1939; and b) recent public heritage initiatives. Secondly archival scoping to create a summary database of collections relating to black and ethnic minority presence and the histories of slavery and colonialism in the rural East Midlands and East Anglia, c.1600-1939, identifying any related public heritage work in these regions today. Thirdly a series of four workshops to bring together academics, heritage and museum professionals, local authority heritage/outreach officials, 'community' group representatives and wider publics to exchange information and reflect on the issues surrounding the public representation of such histories. This would involve the challenges of repositioning conventionally powerful groups, including those whose histories offer contrasting philanthropic and enslavement narratives, as well as the presentation of subaltern stories in ways which can be integrated into heritage sites in a practical way. An advisory group comprised of academic, agency and third sector representatives will provide expert advice throughout the duration of the project. These activities will enable more reflective and contextualised collaborative relationships between academics, heritage organisations and diverse publics over histories and legacies of slavery and colonialism in rural Britain.",Research Grant,Closed,0,,,https://gtr.ukri.org/projects?ref=C1611458-9FED-4910-8BD5-017866260BFE
B9DCF3F7-4A32-40D6-B7B7-006B373ED802,4He/3He laser microprobe analysis: a disruptive new technology for in-situ U-Th-He thermochronology,"Ernest Rutherford received the 1908 Nobel Prize for the discovery that radioactivity is a product of the spontaneous disintegration of a radioactive element (the parent) into another element (the daughter). He soon realised that if the decay rate is known, this system can be used to determine the age of geological materials. This is analogous with an hourglass in which sand in the top is the amount of radioactive parent and sand in the bottom is the amount of radiogenic daughter. Rutherford's idea was first applied to the radioactive decay of U and Th, which produces Pb and He, resulting in two chronometers. The proposed method aims to develop and apply a radically new technology in which both chronometers are combined on microscopic samples in a fraction of the time required by conventional techniques.

U-Th-He ages are currently measured by (1) heating entire grains of U,Th-bearing minerals such as apatite or zircon with a long wavelength (IR or visible light) laser, (2) analysing the released He with a noble gas mass spectrometer, (3) dissolving the degassed grains in acid and (4) measuring their U,Th-content on a separate (ICP-MS) mass spectrometer. One problem with this method is that it is time consuming, especially for zircon which is an extremely hard to dissolve mineral. A second problem is that it assumes minerals to have a uniform U and Th composition, because He is spatially separated from its parent due to the energetic nature of the radioactive decay process, and this spatial separation can only be corrected for by making assumptions regarding the location of the parent isotopes.

To solve these problems, the proposed research will develop a radically new technology in which He is not released by degassing entire grains with a long wavelength laser, but is extracted from a small pit in a polished surface by ablation with a short wavelength (UV) laser, and ultimately measured on a noble gas mass spectrometer. U, Th (and Pb) are then analysed by exactly the same means using an ICP-MS. The key innovation of the proposed method over previous attempts at 'in-situ' U-Th-He dating is that all the measurements are done relative to a standard of know U-Th-He age, which is irradiated alongside the sample with high energy protons to produce an internally uniform background signal of 3He (which is a rare isotope of helium).

The new method will deliver a two orders of magnitude increase in sample throughput while enabling us to map out the spatial distribution of U, Th and He within individual grains and producing (U-Th)/(Pb-He) 'double-dates' by default, thus revealing a wealth of geological information previously invisible to the conventional method. We anticipate in-situ U-Th-He dating of proton-irradiated samples to replace conventional whole-grain degassing and dissolution in many (albeit not all) applications, warranting the label of a 'disruptive technology'. We are seeking funds to develop this new dating method as a continuation of Rutherford's groundbreaking research, at a modest cost to the tax payer.",Research Grant,Closed,0,,,https://gtr.ukri.org/projects?ref=B9DCF3F7-4A32-40D6-B7B7-006B373ED802
B9FFC6AA-EE95-4B5B-A4B4-01F86B5D9002,Smart Urban Resilience: Enabling Citizen Action in Disaster Risk Reduction and Emergency Response,"Natural hazards in Mexico are a significant source of human suffering and economic loss. With earthquakes, hurricanes and floods, amongst others, generating estimated annual average losses of $2.9b USD, identifying novel, integrated and shared forms of disaster risk reduction (DRR) and emergency response is a national priority. Such need is particularly salient for medium-sized cities, which are home to the majority of the world's urban population yet poorly understood. Previous studies have identified that Mexican cities, given their broad diversity of geomorphological and hydro-meteorological conditions as well as the current changing climate, are likely to experience more frequent and extreme weather events. Out of the 87.7 million Mexicans living in areas exposed to various natural hazards, 70% live in urban and 10% in peri-urban areas. 

Responding directly to these challenges, this project focuses on the intersection between smart/digital urbanism practices, disaster risk reduction (DRR) and emergency response to determine how the smart city (and associated technologies) can enable (or disable) citizen action in planning for and responding to disasters and emergencies. It draws on the objectives established by the New Urban Agenda (UN Habitat 2017) and the 'Urban Sustainable Development Goal' (United Nations 2015), including the need to adopt and implement DRR practices and foster participatory approaches in the making of cities, thus examining the possibility of digital technologies contributing to urban resilience in Mexico. Resilience studies and literature have shown that building resilience requires not only hard effective and efficient infrastructure and technological advances, but also capable and functioning 'soft infrastructure' including social networks and institutional capacity and coordination (Susskind 2010). Our project recognizes, seeks to capitalize on, and find ways to strengthen the already significant role that civil society has historically played in DRR and emergency response in Mexico, through examining pathways for smart city approaches towards DRR and emergency response. 

While smart city narratives and digital urban technologies are undoubtedly having a profound impact on the contemporary configuration of the city, their potential for transforming the governance of DRR and emergencies in cities remains largely unexplored. This project's main aim is to understand how smart city and urban digital technologies play a role in building urban resilience through changing the ways in which citizens prepare and respond to natural disasters and emergencies, thereby empirically testing whether and how citizen engagement is important for realising the potential of smart urban technologies in DRR. The project looks at existing practice of and future potential for a range of smart city interventions (such as open data platforms, civic hacking, smart urban planning and others) altering the role of different social actors in DRR and emergency response. Geographically, the project focuses on medium-sized cities, given the potential of exacerbated future risks in these locations resulting from rapid and unplanned growth, urban sprawl and poverty. Globally, most urban residents live in small- or medium-sized cities, yet research concentrates on large- and mega-cities. Medium-sized cities bring their own challenges in governance, resource and capacity, and these challenges directly affect their ways of engaging with DRR and emergency response. The project has selected the cities of Queretaro, Puebla and Acapulco as the main locations for its case study, given the diversity of hazards and ecosystems represented within these 3 cities.",Research Grant,Closed,0,,,https://gtr.ukri.org/projects?ref=B9FFC6AA-EE95-4B5B-A4B4-01F86B5D9002
BA09D5FD-DAE7-4310-ACB7-00FD518678A4,Protective coating of NdFeB sintered magnets,"HyProMag is looking to develop protective coating solutions for sintered neodymium-iron-boron (NdFeB) magnets. HyProMag's patented technology provides a route for manufacturing rare earth magnets utilising end of life components as feedstock. Sintered NdFeB magnets are ubiquitous today and are used in a wide variety of applications from loudspeakers to EV motors to pump and filtration solutions, with most applications requiring a coating on the magnet for corrosion protection. HyProMag is looking for commercially viable and environmentally conscious coating solutions for NdFeB magnets. Indestructible Paint will study compatibility, application and corrosion protection of sintered NdFeB magnets, first with existing products, then with bespoke coatings.",Collaborative R&D,Closed,0,,,https://gtr.ukri.org/projects?ref=BA09D5FD-DAE7-4310-ACB7-00FD518678A4
BAACB21B-9528-48B6-9FE3-012BCF4BB379,Understanding the impact of agri-environment schemes on emerging infectious diseases in pollinators,"Abstracts are not currently available in GtR for all funded research. This is normally because the abstract was not required at the time of proposal submission, but may be because it included sensitive information such as personal details.",Research Grant,Closed,0,,,https://gtr.ukri.org/projects?ref=BAACB21B-9528-48B6-9FE3-012BCF4BB379
BAD5F66C-65DE-45F9-B42A-02008EA7254B,Combining machine learning and human skin explant models to harness beneficial skin microbes to treat atopic dermatitis.,"Background: Atopic Dermatitis (AD) is a debilitating inflammatory skin condition that lacks a curative therapy. AD patients suffer dysbiosis of their skin microbiome, with domination by the pathogen&nbsp;Staphylococcus aureus, which drives immunopathology and disease progression. The extensive use of antibiotics for AD treatment has fostered the spread of antibiotic resistance, underscoring the urgent need for new therapies that can effectively combat AD and skin dysbiosis without promoting antibiotic resistance.
Current AD Animal Model Drawbacks: The AD research landscape is dominated by animal models that inadequately recapitulate human disease and cause significant animal suffering. Our project aims to replace these models by integrating mathematical and machine learning models of the skin microbiome in AD with a more physiologically relevant experimental platform - a human skin explant model.
PhD Project Goals: The aim of this NC3Rs PhD is to use these computational and human explant models to design and test beneficial skin microbes to eradicate Staphylococcus aureus and prevent inflammatory damage in AD. This research will achieve two significant outcomes: replacing the use of animals in AD research and developing a novel, targeted therapeutic approach that reconfigures the skin microbiome to prevent AD. We have support from labs around the world that currently use mouse models of AD who are eager to switch to our non-animal models.
A Multidisciplinary Collaboration Based on a Commitment to the 3Rs: Our project is a collaboration between Dr Thomas Clarke (Department of Infectious Disease) and Prof. Reiko Tanaka (Department of Bioengineering) at Imperial College London. We will also collaborate with Dr Alex McCarthy (Department of Infectious Disease), an expert in human skin explants. Our collective expertise spans the microbiome, mathematical modelling, inflammatory and infectious disease models, and ex vivo human skin models. Our multidisciplinary team and expertise will ensure the feasibility and success of the project.
Multidisciplinary Training and Support: Beyond its impact on the 3Rs and AD therapeutics, this PhD project will also provide exceptional multidisciplinary training, equipping the trainee with cutting-edge skills in the microbiome, human immunology, computational biology, and bioengineering. Our collaboration is well-established, all computational and wet lab models are in place, and we have state-of-the-art facilities. We believe our team is ideally positioned to provide the mentorship, training, and support to ensure the successful completion of this project.",Training Grant,Active,0,,,https://gtr.ukri.org/projects?ref=BAD5F66C-65DE-45F9-B42A-02008EA7254B
BB417CF6-A237-4810-BA0D-00B86B23D064,Exploring the Relationship between Exteroception and Interoception in Neurotypical and Neurodivergent Populations,"Sensory differences are frequently reported within the population perhaps being most commonly associated with different neurodivergent conditions. This includes in autistic individuals, where up to 96% of people have reported sensory differences (Crane et al., 2009), as well as in attention deficit hyperactivity disorder (ADHD). Whether these differences are associated with being either hyper or hypo-sensitive to sensory stimuli, there is a growing appreciation for the adverse effects they can have on a person's emotional and social wellbeing. It is therefore critical to understand what is underlying these differences which, in turn, will help to develop vital interventions to better help and support the neurodivergent population.

With the growing appreciation for the impact and frequency of sensory differences, research has begun to study how these senses are different focusing heavily on the basic external senses including: touch, smell, sight, sound and taste. An area that is rapidly gaining attention, however, is the differences in the internal sensory system within the neurodiverse population. This includes precepts such as interoception (an understanding of what is happening inside the body) and proprioception (knowing where the body is in space). Work conducted by Chen et al. (2021) has highlighted how both the internal and external systems may be interacting in a crucial way to regulate the sensory experience. From this, it can therefore be questioned as to whether this is underlying the differences in sensory experiences. Understanding whether these systems are interacting differently will be crucial to develop a better understanding as to why these differences emerge as well as focus interventions to target specific regulatory differences within the population.

The proposed study aims to take advantage of virtual reality MIRAGE illusion technology to systematically manipulate the relationship between the external and internal sensory systems to better understand how the relationship between these two systems is different in the neurodivergent population. Using MIRAGE, multisensory illusions can be implemented and differences observed between populations. This methodology negates previous challenges that accompany illusions of embodiment where the participant must first adopt a prop as their own body part, something especially challenging within the autistic population. Instead, this method allows a real time image to make it appear that the illusion is happening with the participants body. Thus, this project will take a unique approach to studying the relationship between the external and internal senses and how this may be different in the neurodiverse population.",Studentship,Active,0,,,https://gtr.ukri.org/projects?ref=BB417CF6-A237-4810-BA0D-00B86B23D064
BB525BE1-6080-4537-A3E0-00E0849BD0BA,Development of Smart Hydrogel Oscillators,"Smart hydrogels have become a popular area of research which covers everything from temperature and pH stimulated gel-based systems [1] to more complex fields such as biomimetic [2] and electrochemical systems [3]. Research on these systems has reinforced the core concept that the ability of these systems to swell and absorb fluids while retaining their structure [4], followed by, the subsequent collapse of the system can enable the pulsatile release of fluids [5]. The swelling of the system enables this technology to be used in the fields of drug delivery and analysis, however, a problem arises when attempting to offer pulsed release at specific intervals [6]. Fixing the lack of specific intervals for pulsed release is where chemical oscillator systems as an actuator within hydrogel based polymeric systems become an exciting area of development for smart hydrogels as it enables a degree of control over the release of a substance.

The aim of this project, by developing the following tasks, is to work towards achieving fully autonomous pulsatile materials. These tasks are as follows:


To test the functionality of chitosan supported palladium catalysts with phenylacetylene (PhAc) as a substrate for carbonylation and ensure that oscillations are present and products are recorded.

To test the functionality of the chitosan supported palladium catalysts with alkyne-functionalised poly (ethylene glycol) (PEGA) and ensure that oscillations are present and recorded and there are no unwanted by-products.

To create an oscillatory chemical system that can operate for long periods under batch conditions within a smart hydrogel matrix constructed of chitosan supported palladium catalyst and PEGA that can oscillate facilitating drug release.

Each task presented above will offer an objective to work toward along with enabling the production of novel research and publishable results; the tasks I have outlined are stages to progress to the key goal of producing and developing a smart hydrogel with a chemical oscillator as an actuator.",Studentship,Closed,0,,,https://gtr.ukri.org/projects?ref=BB525BE1-6080-4537-A3E0-00E0849BD0BA
